update_date,update_time,NOFO_Region,Positive_Cases,Deaths,Tested
2020-03-17 0:00:00,12:00,Central,3,0,0
2020-03-18 0:00:00,12:00,Central,3,0,0
2020-03-19 0:00:00,12:00,Central,4,0,0
2020-03-20 0:00:00,12:00,Central,5,1,0
2020-03-21 0:00:00,12:00,Central,5,1,0
2020-03-22 0:00:00,12:00,Central,5,1,0
2020-03-24 0:00:00,12:00,Central,6,1,0
2020-03-25 0:00:00,12:00,Central,7,1,0
2020-03-26 0:00:00,12:00,Central,9,1,0
2020-03-27 0:00:00,12:00,Central,9,1,0
2020-03-28 0:00:00,12:00,Central,13,1,0
2020-03-29 0:00:00,12:00,Central,22,1,0
2020-03-30 0:00:00,12:00,Central,32,1,0
2020-03-31 0:00:00,12:00,Central,36,2,0
2020-04-01 0:00:00,12:00,Central,41,3,0
2020-04-02 0:00:00,12:00,Central,45,4,0
2020-04-03 0:00:00,12:00,Central,49,5,0
2020-04-04 0:00:00,12:00,Central,61,5,0
2020-04-05 0:00:00,12:00,Central,71,6,0
2020-04-06 0:00:00,12:00,Central,82,6,0
2020-04-07 0:00:00,12:00,Central,93,7,0
2020-04-08 0:00:00,12:00,Central,99,8,0
2020-04-09 0:00:00,12:00,Central,112,8,0
2020-04-10 0:00:00,12:00,Central,120,8,0
2020-04-11 0:00:00,12:00,Central,131,8,0
2020-04-12 0:00:00,21:12,Central,146,8,0
2020-04-13 0:00:00,16:26,Central,160,8,0
2020-04-14 0:00:00,16:14,Central,166,9,0
2020-04-15 0:00:00,16:16,Central,165,13,0
2020-04-16 0:00:00,19:10,Central,174,14,0
2020-04-17 0:00:00,17:34,Central,180,14,0
2020-04-17 0:00:00,20:59,Central,180,14,0
2020-04-18 0:00:00,15:50,Central,199,16,0
2020-04-19 0:00:00,14:45,Central,200,17,0
2020-04-20 0:00:00,14:45,Central,209,19,0
2020-04-21 0:00:00,14:45,Central,224,19,0
2020-04-22 0:00:00,15:25,Central,268,20,0
2020-04-23 0:00:00,14:48,Central,280,21,0
2020-04-24 0:00:00,14:43,Central,307,22,0
2020-04-24 0:00:00,15:24,Central,307,22,0
2020-04-25 0:00:00,14:45,Central,329,23,0
2020-04-26 0:00:00,14:45,Central,348,23,0
2020-04-27 0:00:00,15:07,Central,360,25,0
2020-04-28 0:00:00,15:05,Central,419,25,5566
2020-04-29 0:00:00,17:23,Central,437,27,5893
2020-04-30 0:00:00,16:42,Central,453,28,6186
2020-05-01 0:00:00,15:37,Central,477,29,0
2020-05-02 0:00:00,23:28,Central,509,30,6896
2020-05-03 0:00:00,14:45,Central,517,30,7836
2020-05-04 0:00:00,22:16,Central,525,31,8296
2020-05-05 0:00:00,14:45,Central,539,35,8458
2020-05-06 0:00:00,15:43,Central,570,35,9120
2020-05-07 0:00:00,14:45,Central,583,37,9647
2020-05-08 0:00:00,14:45,Central,612,42,10184
2020-05-09 0:00:00,14:45,Central,623,42,10584
2020-05-10 0:00:00,14:45,Central,629,42,11011
2020-05-11 0:00:00,14:45,Central,636,42,11117
2020-05-12 0:00:00,14:45,Central,664,45,11782
2020-05-13 0:00:00,14:45,Central,670,47,12236
2020-05-13 0:00:00,15:45,Central,670,47,12157
2020-05-14 0:00:00,14:45,Central,692,48,13040
2020-05-15 0:00:00,21:28,Central,710,50,13997
2020-05-16 0:00:00,14:45,Central,718,50,15377
2020-05-17 0:00:00,14:45,Central,726,50,15875
2020-05-18 0:00:00,14:45,Central,734,50,16823
2020-05-19 0:00:00,23:29,Central,741,50,17503
2020-05-20 0:00:00,14:44,Central,755,50,19766
2020-05-21 0:00:00,14:36,Central,765,51,21181
2020-05-22 0:00:00,14:45,Central,768,51,21796
2020-05-23 0:00:00,23:48,Central,776,52,23019
2020-05-24 0:00:00,14:45,Central,778,53,23465
2020-05-25 0:00:00,14:45,Central,781,53,23745
2020-05-26 0:00:00,14:45,Central,783,53,24376
2020-05-27 0:00:00,14:45,Central,791,54,25087
2020-05-28 0:00:00,14:45,Central,804,56,26186
2020-05-29 0:00:00,14:45,Central,816,57,27240
2020-05-30 0:00:00,14:45,Central,821,57,27683
2020-05-31 0:00:00,14:45,Central,823,57,28197
2020-06-01 0:00:00,14:45,Central,824,57,28774
2020-06-02 0:00:00,14:45,Central,829,57,29241
2020-06-03 0:00:00,14:45,Central,835,57,30187
2020-06-04 0:00:00,14:45,Central,849,58,31334
2020-06-05 0:00:00,14:45,Central,855,58,32285
2020-06-06 0:00:00,14:45,Central,859,61,32773
2020-06-07 0:00:00,14:45,Central,861,61,33284
2020-06-08 0:00:00,14:45,Central,864,61,34053
2020-06-09 0:00:00,14:45,Central,875,61,34971
2020-06-10 0:00:00,14:45,Central,878,61,35842
2020-06-11 0:00:00,14:45,Central,933,61,37294
2020-06-12 0:00:00,14:45,Central,942,62,38574
2020-06-13 0:00:00,14:45,Central,940,62,39340
2020-06-14 0:00:00,14:45,Central,948,62,39924
2020-06-15 0:00:00,14:45,Central,956,62,40635
2020-06-16 0:00:00,14:45,Central,962,62,41405
2020-06-17 0:00:00,14:45,Central,966,63,42301
2020-06-18 0:00:00,14:45,Central,981,63,44067
2020-06-19 0:00:00,14:45,Central,1012,64,46931
2020-06-20 0:00:00,13:45,Central,1013,64,48606
2020-06-21 0:00:00,14:45,Central,1014,64,49385
2020-06-22 0:00:00,14:45,Central,1016,64,50068
2020-06-23 0:00:00,14:45,Central,1024,65,51206
2020-06-24 0:00:00,20:58,Central,1052,65,53123
2020-06-25 0:00:00,14:45,Central,1061,65,54762
2020-06-26 0:00:00,14:45,Central,1066,66,56442
2020-06-27 0:00:00,12:45,Central,1085,66,57523
2020-06-28 0:00:00,11:45,Central,1090,66,58115
2020-06-29 0:00:00,14:45,Central,1103,66,59250
2020-06-30 0:00:00,14:45,Central,1119,67,60584
2020-07-01 0:00:00,15:45,Central,1126,68,61329
2020-07-02 0:00:00,15:45,Central,1139,68,62457
2020-07-03 0:00:00,14:45,Central,1150,72,64367
2020-07-04 0:00:00,14:45,Central,1164,73,65751
2020-07-05 0:00:00,14:45,Central,1173,73,66548
2020-07-06 0:00:00,14:45,Central,1183,73,67512
2020-07-07 0:00:00,14:45,Central,1203,74,69088
2020-07-08 0:00:00,14:45,Central,1221,74,70297
2020-07-09 0:00:00,14:45,Central,1252,74,72184
2020-07-10 0:00:00,14:45,Central,1283,75,73630
2020-07-11 0:00:00,12:45,Central,1311,75,75263
2020-07-12 0:00:00,13:45,Central,1335,77,77187
2020-07-13 0:00:00,14:45,Central,1363,78,78576
2020-07-14 0:00:00,14:45,Central,1383,79,79865
2020-07-15 0:00:00,12:45,Central,1435,79,82593
2020-07-16 0:00:00,14:45,Central,1468,79,84647
2020-07-17 0:00:00,14:45,Central,1518,79,86749
2020-07-18 0:00:00,14:45,Central,1561,80,88559
2020-07-19 0:00:00,12:45,Central,1595,80,90003
2020-07-20 0:00:00,14:45,Central,1633,81,91778
2020-07-21 0:00:00,14:45,Central,1668,81,92793
2020-07-22 0:00:00,12:45,Central,1724,82,94705
2020-07-23 0:00:00,12:45,Central,1782,82,97157
2020-07-24 0:00:00,12:45,Central,1830,82,99403
2020-07-25 0:00:00,12:45,Central,1887,82,101006
2020-07-26 0:00:00,12:45,Central,1951,82,102537
2020-07-27 0:00:00,12:45,Central,2021,82,104079
2020-07-28 0:00:00,12:45,Central,2067,84,105644
2020-07-29 0:00:00,12:45,Central,2153,85,108016
2020-07-30 0:00:00,12:45,Central,2241,86,110643
2020-07-31 0:00:00,12:45,Central,2331,86,112947
2020-08-01 0:00:00,12:45,Central,2421,86,114834
2020-08-02 0:00:00,12:45,Central,2495,87,116534
2020-08-03 0:00:00,12:45,Central,2555,87,118056
2020-08-04 0:00:00,12:45,Central,2604,88,120801
2020-08-05 0:00:00,12:45,Central,2708,88,122712
2020-08-06 0:00:00,12:45,Central,2842,88,125343
2020-08-07 0:00:00,12:45,Central,2963,88,128528
2020-08-08 0:00:00,12:45,Central,3086,88,130810
2020-08-09 0:00:00,12:45,Central,3153,88,132613
2020-08-10 0:00:00,12:45,Central,3244,88,134070
2020-08-11 0:00:00,12:45,Central,3325,89,136514
2020-08-12 0:00:00,12:45,Central,3450,89,138629
2020-08-13 0:00:00,12:45,Central,3534,90,141587
2020-08-14 0:00:00,12:45,Central,3706,95,144268
2020-08-15 0:00:00,12:45,Central,3808,95,146782
2020-08-16 0:00:00,12:45,Central,3907,97,148135
2020-08-17 0:00:00,12:45,Central,3958,97,149379
2020-08-18 0:00:00,13:45,Central,4020,98,151186
2020-08-19 0:00:00,12:45,Central,4120,101,153343
2020-08-20 0:00:00,12:45,Central,4181,104,155836
2020-08-21 0:00:00,12:45,Central,4273,106,157652
2020-08-22 0:00:00,12:45,Central,4395,107,159717
2020-08-23 0:00:00,12:45,Central,4455,107,161714
2020-08-24 0:00:00,12:45,Central,4516,107,162852
2020-08-25 0:00:00,12:45,Central,4594,108,164855
2020-08-26 0:00:00,12:45,Central,4691,111,166992
2020-08-26 0:00:00,14:45,Central,4691,111,166992
2020-08-27 0:00:00,12:45,Central,4770,111,168346
2020-08-28 0:00:00,12:45,Central,4855,112,169855
2020-08-29 0:00:00,12:45,Central,4936,112,172010
2020-08-30 0:00:00,12:45,Central,4961,112,173269
2020-08-31 0:00:00,12:45,Central,5034,112,175345
2020-09-01 0:00:00,12:45,Central,5139,119,176471
2020-09-02 0:00:00,12:45,Central,5300,122,177376
2020-09-03 0:00:00,12:45,Central,5344,124,179195
2020-09-04 0:00:00,12:45,Central,5637,125,185910
2020-09-05 0:00:00,12:45,Central,5740,125,188106
2020-09-06 0:00:00,12:45,Central,5790,126,189799
2020-09-07 0:00:00,12:45,Central,5820,126,190592
2020-09-08 0:00:00,12:45,Central,5866,127,191777
2020-09-09 0:00:00,12:45,Central,5958,131,193510
2020-09-10 0:00:00,12:45,Central,6062,135,195942
2020-09-11 0:00:00,12:45,Central,6181,137,198443
2020-09-12 0:00:00,12:45,Central,6270,139,200780
2020-09-13 0:00:00,11:45,Central,6333,139,202389
2020-09-14 0:00:00,19:55,Central,6358,139,203718
2020-09-15 0:00:00,12:45,Central,6436,141,205229
2020-09-16 0:00:00,12:45,Central,6564,142,207887
2020-09-17 0:00:00,12:45,Central,6703,146,210571
2020-09-18 0:00:00,12:45,Central,6865,146,214310
2020-09-19 0:00:00,12:45,Central,6965,152,216519
2020-09-20 0:00:00,12:45,Central,7017,156,218010
2020-09-21 0:00:00,12:45,Central,7077,157,219147
2020-09-22 0:00:00,12:45,Central,7162,160,220627
2020-09-23 0:00:00,12:45,Central,7268,163,222974
2020-09-24 0:00:00,12:45,Central,7360,165,225738
2020-09-25 0:00:00,12:45,Central,7563,169,229287
2020-09-26 0:00:00,11:45,Central,7677,171,231812
2020-09-27 0:00:00,12:45,Central,7753,171,233248
2020-09-28 0:00:00,12:45,Central,7827,171,234738
2020-09-29 0:00:00,12:45,Central,7920,171,236449
2020-09-30 0:00:00,12:45,Central,8034,174,238471
2020-10-01 0:00:00,12:45,Central,8186,176,241393
2020-10-02 0:00:00,12:45,Central,8285,179,244025
2020-10-03 0:00:00,12:45,Central,8415,184,246399
2020-10-04 0:00:00,12:45,Central,8476,184,247362
2020-10-05 0:00:00,12:45,Central,8519,185,248698
2020-10-06 0:00:00,12:45,Central,8610,186,250741
2020-10-07 0:00:00,14:45,Central,8782,193,253224
2020-10-08 0:00:00,12:45,Central,8957,197,256335
2020-10-09 0:00:00,12:45,Central,9120,201,259039
2020-10-10 0:00:00,12:45,Central,9307,202,261925
2020-10-11 0:00:00,12:45,Central,9479,202,263702
2020-10-12 0:00:00,12:45,Central,9591,202,265471
2020-10-12 0:00:00,9:45,Central,9479,202,244613
2020-10-13 0:00:00,12:45,Central,9715,202,267067
2020-10-14 0:00:00,12:45,Central,9962,207,269119
2020-10-15 0:00:00,12:45,Central,10175,209,272319
2020-10-16 0:00:00,12:45,Central,10449,212,276217
2020-10-17 0:00:00,12:45,Central,10600,212,278594
2020-10-18 0:00:00,12:45,Central,10861,213,281164
2020-10-19 0:00:00,12:45,Central,10988,214,283224
2020-10-20 0:00:00,12:45,Central,11198,221,285511
2020-10-21 0:00:00,12:45,Central,11484,226,288794
2020-10-22 0:00:00,12:45,Central,11731,229,292141
2020-10-23 0:00:00,12:45,Central,11835,235,294990
2020-10-24 0:00:00,12:45,Central,12232,236,297922
2020-10-25 0:00:00,12:45,Central,12474,238,300287
2020-10-26 0:00:00,12:45,Central,12758,238,302736
2020-10-27 0:00:00,12:45,Central,12981,239,304599
2020-10-28 0:00:00,12:45,Central,13251,240,307282
2020-10-29 0:00:00,12:45,Central,13573,244,310494
2020-10-30 0:00:00,12:45,Central,13947,249,314834
2020-03-22 0:00:00,12:00,Chicago,519,4,0
2020-03-24 0:00:00,12:00,Chicago,782,5,0
2020-03-25 0:00:00,12:00,Chicago,915,5,0
2020-03-26 0:00:00,12:00,Chicago,1161,9,0
2020-03-27 0:00:00,12:00,Chicago,1364,9,0
2020-03-28 0:00:00,12:00,Chicago,1610,12,0
2020-03-29 0:00:00,12:00,Chicago,2026,16,0
2020-03-30 0:00:00,12:00,Chicago,2198,16,0
2020-03-31 0:00:00,12:00,Chicago,2693,21,0
2020-04-01 0:00:00,12:00,Chicago,3087,39,0
2020-04-02 0:00:00,12:00,Chicago,3279,41,0
2020-04-03 0:00:00,12:00,Chicago,3815,57,0
2020-04-04 0:00:00,12:00,Chicago,4296,76,0
2020-04-05 0:00:00,12:00,Chicago,4614,90,0
2020-04-06 0:00:00,12:00,Chicago,5067,108,0
2020-04-07 0:00:00,12:00,Chicago,5506,135,0
2020-04-08 0:00:00,12:00,Chicago,6092,177,0
2020-04-09 0:00:00,12:00,Chicago,6648,198,0
2020-04-10 0:00:00,12:00,Chicago,7230,218,0
2020-04-11 0:00:00,12:00,Chicago,7784,249,0
2020-04-12 0:00:00,21:12,Chicago,8503,267,0
2020-04-13 0:00:00,16:26,Chicago,9084,308,0
2020-04-14 0:00:00,16:14,Chicago,9616,328,0
2020-04-15 0:00:00,16:16,Chicago,10192,361,0
2020-04-16 0:00:00,19:10,Chicago,10642,414,0
2020-04-17 0:00:00,17:34,Chicago,11409,427,0
2020-04-17 0:00:00,20:59,Chicago,11409,427,0
2020-04-18 0:00:00,15:50,Chicago,12007,491,0
2020-04-19 0:00:00,14:45,Chicago,12533,492,0
2020-04-20 0:00:00,14:45,Chicago,13013,514,0
2020-04-21 0:00:00,14:45,Chicago,13554,569,0
2020-04-22 0:00:00,15:25,Chicago,14394,604,0
2020-04-23 0:00:00,14:48,Chicago,15073,641,0
2020-04-24 0:00:00,14:43,Chicago,16112,678,0
2020-04-24 0:00:00,15:24,Chicago,16112,678,0
2020-04-25 0:00:00,14:45,Chicago,17109,708,0
2020-04-26 0:00:00,14:45,Chicago,17865,740,0
2020-04-27 0:00:00,15:07,Chicago,18682,772,0
2020-04-28 0:00:00,15:05,Chicago,19594,803,79194
2020-04-29 0:00:00,17:23,Chicago,20413,851,82957
2020-04-30 0:00:00,16:42,Chicago,21491,894,88555
2020-05-01 0:00:00,15:37,Chicago,22718,945,90405
2020-05-02 0:00:00,23:28,Chicago,23616,978,94563
2020-05-03 0:00:00,14:45,Chicago,24864,1009,100989
2020-05-04 0:00:00,22:16,Chicago,25805,1021,104885
2020-05-05 0:00:00,14:45,Chicago,26606,1068,108872
2020-05-06 0:00:00,15:43,Chicago,27440,1112,112588
2020-05-07 0:00:00,14:45,Chicago,28441,1184,117295
2020-05-08 0:00:00,14:45,Chicago,29535,1248,122700
2020-05-09 0:00:00,14:45,Chicago,30393,1289,127332
2020-05-10 0:00:00,14:45,Chicago,30950,1337,130868
2020-05-11 0:00:00,14:45,Chicago,31327,1376,133666
2020-05-12 0:00:00,14:45,Chicago,32557,1441,140367
2020-05-13 0:00:00,14:45,Chicago,33074,1493,144058
2020-05-13 0:00:00,15:45,Chicago,33074,1493,144058
2020-05-14 0:00:00,14:45,Chicago,34341,1552,148581
2020-05-15 0:00:00,21:28,Chicago,35183,1606,155725
2020-05-16 0:00:00,14:45,Chicago,36006,1620,161716
2020-05-17 0:00:00,14:45,Chicago,36621,1636,166152
2020-05-18 0:00:00,14:45,Chicago,37434,1681,171515
2020-05-19 0:00:00,23:29,Chicago,37919,1729,176024
2020-05-20 0:00:00,14:44,Chicago,38839,1787,184163
2020-05-21 0:00:00,14:36,Chicago,39755,1814,191989
2020-05-22 0:00:00,14:45,Chicago,40465,1850,198741
2020-05-23 0:00:00,23:48,Chicago,41402,1894,208218
2020-05-24 0:00:00,14:45,Chicago,42372,1940,215700
2020-05-25 0:00:00,14:45,Chicago,42967,1955,222059
2020-05-26 0:00:00,14:45,Chicago,43372,1980,226289
2020-05-27 0:00:00,14:45,Chicago,43778,2021,230460
2020-05-28 0:00:00,14:45,Chicago,44170,2049,236051
2020-05-29 0:00:00,14:45,Chicago,44666,2075,240720
2020-05-30 0:00:00,14:45,Chicago,45085,2098,246908
2020-05-31 0:00:00,14:45,Chicago,45527,2122,252594
2020-06-01 0:00:00,14:45,Chicago,45837,2132,257538
2020-06-02 0:00:00,14:45,Chicago,46733,2145,261485
2020-06-03 0:00:00,14:45,Chicago,46977,2183,269409
2020-06-04 0:00:00,14:45,Chicago,47251,2218,273504
2020-06-05 0:00:00,14:45,Chicago,47551,2240,277514
2020-06-06 0:00:00,14:45,Chicago,47904,2251,281986
2020-06-07 0:00:00,14:45,Chicago,48175,2271,286959
2020-06-08 0:00:00,14:45,Chicago,48363,2283,290635
2020-06-09 0:00:00,14:45,Chicago,48603,2305,295205
2020-06-10 0:00:00,14:45,Chicago,48742,2314,299198
2020-06-11 0:00:00,14:45,Chicago,48939,2352,303886
2020-06-12 0:00:00,14:45,Chicago,49101,2369,309341
2020-06-13 0:00:00,14:45,Chicago,49285,2372,314295
2020-06-14 0:00:00,14:45,Chicago,49449,2384,319779
2020-06-15 0:00:00,14:45,Chicago,49603,2399,324443
2020-06-16 0:00:00,14:45,Chicago,49776,2427,328930
2020-06-17 0:00:00,14:45,Chicago,49929,2442,334873
2020-06-18 0:00:00,14:45,Chicago,50084,2459,339743
2020-06-19 0:00:00,14:45,Chicago,50277,2481,344851
2020-06-20 0:00:00,13:45,Chicago,50425,2491,349958
2020-06-21 0:00:00,14:45,Chicago,50541,2505,355918
2020-06-22 0:00:00,14:45,Chicago,50635,2523,359892
2020-06-23 0:00:00,14:45,Chicago,50833,2526,364324
2020-06-24 0:00:00,20:58,Chicago,50996,2540,369653
2020-06-25 0:00:00,14:45,Chicago,51267,2558,376224
2020-06-26 0:00:00,14:45,Chicago,51511,2575,383156
2020-06-27 0:00:00,12:45,Chicago,51728,2580,390464
2020-06-28 0:00:00,11:45,Chicago,51950,2582,397182
2020-06-29 0:00:00,14:45,Chicago,52150,2593,403848
2020-06-30 0:00:00,14:45,Chicago,52354,2598,410036
2020-07-01 0:00:00,15:45,Chicago,52560,2611,417186
2020-07-02 0:00:00,15:45,Chicago,52833,2623,423788
2020-07-03 0:00:00,14:45,Chicago,53089,2628,431656
2020-07-04 0:00:00,14:45,Chicago,53375,2631,441042
2020-07-05 0:00:00,14:45,Chicago,53531,2634,448260
2020-07-06 0:00:00,14:45,Chicago,53670,2636,453594
2020-07-07 0:00:00,14:45,Chicago,53820,2645,458823
2020-07-08 0:00:00,14:45,Chicago,54044,2650,465460
2020-07-09 0:00:00,14:45,Chicago,54344,2657,473168
2020-07-10 0:00:00,14:45,Chicago,54676,2666,480990
2020-07-11 0:00:00,12:45,Chicago,54968,2676,489659
2020-07-12 0:00:00,13:45,Chicago,55226,2683,498697
2020-07-13 0:00:00,14:45,Chicago,55399,2688,506841
2020-07-14 0:00:00,14:45,Chicago,55583,2697,511970
2020-07-15 0:00:00,12:45,Chicago,55857,2702,520276
2020-07-16 0:00:00,14:45,Chicago,56190,2707,528252
2020-07-17 0:00:00,14:45,Chicago,56536,2716,539206
2020-07-18 0:00:00,14:45,Chicago,56780,2724,549423
2020-07-19 0:00:00,12:45,Chicago,56963,2728,557268
2020-07-20 0:00:00,14:45,Chicago,57150,2728,565083
2020-07-21 0:00:00,14:45,Chicago,57342,2732,571490
2020-07-22 0:00:00,12:45,Chicago,57694,2736,578485
2020-07-23 0:00:00,12:45,Chicago,58080,2743,586719
2020-07-24 0:00:00,12:45,Chicago,58445,2747,597273
2020-07-25 0:00:00,12:45,Chicago,58780,2748,604996
2020-07-26 0:00:00,12:45,Chicago,59135,2747,615784
2020-07-27 0:00:00,12:45,Chicago,59403,2756,622541
2020-07-28 0:00:00,12:45,Chicago,59691,2765,628935
2020-07-29 0:00:00,12:45,Chicago,60002,2770,635540
2020-07-30 0:00:00,12:45,Chicago,60372,2775,644426
2020-07-31 0:00:00,12:45,Chicago,60827,2783,655018
2020-08-01 0:00:00,12:45,Chicago,61205,2786,664403
2020-08-02 0:00:00,12:45,Chicago,61601,2787,673545
2020-08-03 0:00:00,12:45,Chicago,61942,2789,680389
2020-08-04 0:00:00,12:45,Chicago,62145,2793,690334
2020-08-05 0:00:00,12:45,Chicago,62457,2798,698425
2020-08-06 0:00:00,12:45,Chicago,62807,2800,705181
2020-08-07 0:00:00,12:45,Chicago,63124,2807,715108
2020-08-08 0:00:00,12:45,Chicago,63577,2808,725154
2020-08-09 0:00:00,12:45,Chicago,63876,2809,734201
2020-08-10 0:00:00,12:45,Chicago,64129,2809,743003
2020-08-11 0:00:00,12:45,Chicago,64356,2812,750994
2020-08-12 0:00:00,12:45,Chicago,64611,2812,757023
2020-08-13 0:00:00,12:45,Chicago,64994,2817,763317
2020-08-14 0:00:00,12:45,Chicago,65484,2822,773746
2020-08-15 0:00:00,12:45,Chicago,65801,2823,783781
2020-08-16 0:00:00,12:45,Chicago,66138,2828,791657
2020-08-17 0:00:00,12:45,Chicago,66431,2830,801326
2020-08-18 0:00:00,13:45,Chicago,66673,2831,808806
2020-08-19 0:00:00,12:45,Chicago,67110,2836,816053
2020-08-20 0:00:00,12:45,Chicago,67468,2837,825395
2020-08-21 0:00:00,12:45,Chicago,67915,2844,835069
2020-08-22 0:00:00,12:45,Chicago,68368,2850,844987
2020-08-23 0:00:00,12:45,Chicago,68722,2854,853947
2020-08-24 0:00:00,12:45,Chicago,69022,2855,861910
2020-08-25 0:00:00,12:45,Chicago,69266,2857,869659
2020-08-26 0:00:00,12:45,Chicago,69594,2861,876706
2020-08-26 0:00:00,14:45,Chicago,69594,2861,876706
2020-08-27 0:00:00,12:45,Chicago,69815,2863,882645
2020-08-28 0:00:00,12:45,Chicago,70331,2868,891062
2020-08-29 0:00:00,12:45,Chicago,70549,2869,899329
2020-08-30 0:00:00,12:45,Chicago,70984,2875,908207
2020-08-31 0:00:00,12:45,Chicago,71285,2877,916087
2020-09-01 0:00:00,12:45,Chicago,71441,2879,920970
2020-09-02 0:00:00,12:45,Chicago,71725,2883,926574
2020-09-03 0:00:00,12:45,Chicago,71895,2887,933263
2020-09-04 0:00:00,12:45,Chicago,72613,2890,953452
2020-09-05 0:00:00,12:45,Chicago,73136,2893,963666
2020-09-06 0:00:00,12:45,Chicago,73346,2894,971527
2020-09-07 0:00:00,12:45,Chicago,73634,2896,976629
2020-09-08 0:00:00,12:45,Chicago,73828,2897,985457
2020-09-09 0:00:00,12:45,Chicago,73956,2898,991668
2020-09-10 0:00:00,12:45,Chicago,74190,2899,996729
2020-09-11 0:00:00,12:45,Chicago,74566,2903,1004688
2020-09-12 0:00:00,12:45,Chicago,74894,2913,1013339
2020-09-13 0:00:00,11:45,Chicago,75152,2916,1021655
2020-09-14 0:00:00,19:55,Chicago,75409,2916,1029586
2020-09-15 0:00:00,12:45,Chicago,75594,2919,1035235
2020-09-16 0:00:00,12:45,Chicago,75842,2923,1042355
2020-09-17 0:00:00,12:45,Chicago,76242,2923,1049848
2020-09-18 0:00:00,12:45,Chicago,76511,2925,1061246
2020-09-19 0:00:00,12:45,Chicago,76966,2930,1072855
2020-09-20 0:00:00,12:45,Chicago,77241,2932,1082389
2020-09-21 0:00:00,12:45,Chicago,77486,2933,1088989
2020-09-22 0:00:00,12:45,Chicago,77687,2935,1095924
2020-09-23 0:00:00,12:45,Chicago,77989,2939,1102342
2020-09-24 0:00:00,12:45,Chicago,78345,2944,1110920
2020-09-25 0:00:00,12:45,Chicago,78707,2944,1122149
2020-09-26 0:00:00,11:45,Chicago,79114,2948,1133674
2020-09-27 0:00:00,12:45,Chicago,79389,2952,1143423
2020-09-28 0:00:00,12:45,Chicago,79765,2956,1151821
2020-09-29 0:00:00,12:45,Chicago,79939,2959,1159639
2020-09-30 0:00:00,12:45,Chicago,80265,2960,1166049
2020-10-01 0:00:00,12:45,Chicago,80680,2962,1176159
2020-10-02 0:00:00,12:45,Chicago,81012,2964,1188668
2020-10-03 0:00:00,12:45,Chicago,81463,2968,1201482
2020-10-04 0:00:00,12:45,Chicago,81702,2976,1211976
2020-10-05 0:00:00,12:45,Chicago,82041,2976,1220368
2020-10-06 0:00:00,12:45,Chicago,82233,2979,1228789
2020-10-07 0:00:00,14:45,Chicago,82557,2983,1235382
2020-10-08 0:00:00,12:45,Chicago,83070,2983,1247090
2020-10-09 0:00:00,12:45,Chicago,83510,2987,1260002
2020-10-10 0:00:00,12:45,Chicago,84085,2990,1272786
2020-10-11 0:00:00,12:45,Chicago,84647,2990,1286948
2020-10-12 0:00:00,12:45,Chicago,85153,2991,1297820
2020-10-12 0:00:00,9:45,Chicago,84647,2990,1286948
2020-10-13 0:00:00,12:45,Chicago,85640,2995,1308364
2020-10-14 0:00:00,12:45,Chicago,86092,2999,1316726
2020-10-15 0:00:00,12:45,Chicago,86801,3003,1325450
2020-10-16 0:00:00,12:45,Chicago,87575,3007,1340053
2020-10-17 0:00:00,12:45,Chicago,88460,3013,1354622
2020-10-18 0:00:00,12:45,Chicago,89392,3016,1371308
2020-10-19 0:00:00,12:45,Chicago,89958,3017,1382500
2020-10-20 0:00:00,12:45,Chicago,90500,3019,1392960
2020-10-21 0:00:00,12:45,Chicago,91406,3025,1402768
2020-10-22 0:00:00,12:45,Chicago,92431,3029,1416933
2020-10-23 0:00:00,12:45,Chicago,93234,3029,1432321
2020-10-24 0:00:00,12:45,Chicago,94416,3035,1446374
2020-10-25 0:00:00,12:45,Chicago,95463,3041,1460721
2020-10-26 0:00:00,12:45,Chicago,96389,3049,1473609
2020-10-27 0:00:00,12:45,Chicago,97041,3052,1484905
2020-10-28 0:00:00,12:45,Chicago,98040,3058,1495165
2020-10-29 0:00:00,12:45,Chicago,99445,3066,1506891
2020-10-30 0:00:00,12:45,Chicago,100952,3068,1525227
2020-03-17 0:00:00,12:00,Collar,40,0,0
2020-03-18 0:00:00,12:00,Collar,76,0,0
2020-03-19 0:00:00,12:00,Collar,114,0,0
2020-03-20 0:00:00,12:00,Collar,139,1,0
2020-03-21 0:00:00,12:00,Collar,163,1,0
2020-03-22 0:00:00,12:00,Collar,200,1,0
2020-03-24 0:00:00,12:00,Collar,289,2,0
2020-03-25 0:00:00,12:00,Collar,379,4,0
2020-03-26 0:00:00,12:00,Collar,542,6,0
2020-03-27 0:00:00,12:00,Collar,680,12,0
2020-03-28 0:00:00,12:00,Collar,747,17,0
2020-03-29 0:00:00,12:00,Collar,959,21,0
2020-03-30 0:00:00,12:00,Collar,1105,24,0
2020-03-31 0:00:00,12:00,Collar,1229,31,0
2020-04-01 0:00:00,12:00,Collar,1484,36,0
2020-04-02 0:00:00,12:00,Collar,1703,37,0
2020-04-03 0:00:00,12:00,Collar,1943,55,0
2020-04-04 0:00:00,12:00,Collar,2308,61,0
2020-04-05 0:00:00,12:00,Collar,2533,71,0
2020-04-06 0:00:00,12:00,Collar,2754,80,0
2020-04-07 0:00:00,12:00,Collar,3147,105,0
2020-04-08 0:00:00,12:00,Collar,3542,119,0
